event_time,event_type,product_id,category_code,brand,price,user_id,user_session,purchase,category_code_level1
2019-11-01 00:14:44+00:00,view,1194,furniture.living_room.cabinet,NaN,174.78,1130,21,0,furniture
2019-11-01 00:14:45+00:00,view,147,electronics.smartphone,samsung,396.15,1082,1348,0,electronics
2019-11-01 00:14:46+00:00,view,1669,furniture.living_room.sofa,NaN,1258.69,826,1311,0,furniture
2019-11-01 00:14:46+00:00,view,89,electronics.smartphone,xiaomi,328.79,1034,495,0,electronics
2019-11-01 00:14:46+00:00,view,3796,appliances.sewing_machine,janome,390.89,347,19,0,appliances
2019-11-01 00:14:48+00:00,view,1749,NaN,a-case,4.09,737,450,0,NaN
2019-11-01 00:14:48+00:00,view,136,electronics.smartphone,samsung,190.46,1719,287,0,electronics
2019-11-01 00:14:49+00:00,view,821,NaN,NaN,32.43,1890,901,0,NaN
2019-11-01 00:14:49+00:00,view,3150,NaN,elysium,8.24,41,902,0,NaN
2019-11-01 00:14:50+00:00,view,934,computers.notebook,acer,888.03,1891,915,0,computers
2019-11-01 00:14:51+00:00,view,2693,accessories.wallet,NaN,166.28,745,2170,0,accessories
2019-11-01 00:14:52+00:00,view,1293,NaN,imperial,669.23,1121,1368,0,NaN
2019-11-01 00:14:52+00:00,view,116,electronics.smartphone,apple,722.4,188,1755,0,electronics
2019-11-01 00:14:53+00:00,view,3232,appliances.kitchen.washer,midea,114.52,896,484,0,appliances
2019-11-01 00:14:54+00:00,view,249,electronics.smartphone,oneplus,746.04,483,2214,0,electronics
2019-11-01 00:14:55+00:00,view,116,electronics.smartphone,apple,722.4,4,910,0,electronics
2019-11-01 00:14:55+00:00,view,304,electronics.smartphone,apple,1182.37,426,91,0,electronics
2019-11-01 00:14:55+00:00,view,3077,NaN,NaN,547.43,0,2073,0,NaN
2019-11-01 00:14:55+00:00,view,2480,NaN,lucente,49.68,1577,592,0,NaN
2019-11-01 00:14:56+00:00,view,3926,NaN,babyliss,74.62,1256,1276,0,NaN
2019-11-01 00:14:56+00:00,view,836,NaN,mazzini,58.17,258,2160,0,NaN
2019-11-01 00:14:56+00:00,view,1576,furniture.kitchen.table,NaN,51.22,197,1297,0,furniture
2019-11-01 00:14:57+00:00,view,2831,apparel.shoes,baden,53.8,63,344,0,apparel
2019-11-01 00:14:57+00:00,view,2804,apparel.shoes,NaN,62.81,1542,13,0,apparel
2019-11-01 00:14:58+00:00,view,1306,NaN,NaN,1541.35,748,372,0,NaN
2019-11-01 00:14:59+00:00,view,1049,furniture.bedroom.bed,NaN,753.69,1710,1307,0,furniture
2019-11-01 00:14:59+00:00,view,2985,appliances.kitchen.microwave,arg,56.6,609,1645,0,appliances
2019-11-01 00:14:59+00:00,view,67,electronics.smartphone,lg,344.9,44,906,0,electronics
2019-11-01 00:15:00+00:00,view,318,electronics.smartphone,apple,1665.36,1887,1649,0,electronics
2019-11-01 00:15:00+00:00,view,445,NaN,matrol,81.86,90,1958,0,NaN
2019-11-01 00:15:00+00:00,view,302,electronics.smartphone,apple,949.47,1580,1232,0,electronics
2019-11-01 00:15:00+00:00,view,2900,apparel.shoes,respect,79.02,1167,2395,0,apparel
2019-11-01 00:15:01+00:00,view,1073,NaN,casper,115.06,817,647,0,NaN
2019-11-01 00:15:02+00:00,view,1759,NaN,a-case,7.7,1871,923,0,NaN
2019-11-01 00:15:03+00:00,view,3702,electronics.audio.headphone,apple,180.13,816,869,0,electronics
2019-11-01 00:15:03+00:00,view,3908,NaN,remington,39.87,956,2316,0,NaN
2019-11-01 00:15:04+00:00,view,2924,apparel.shoes,NaN,106.82,1167,2395,0,apparel
2019-11-01 00:15:04+00:00,view,469,NaN,sony,53.86,1875,179,0,NaN
2019-11-01 00:15:05+00:00,view,2586,appliances.kitchen.refrigerators,samsung,745.97,1010,1611,0,appliances
2019-11-01 00:15:05+00:00,view,1285,NaN,NaN,1433.4,131,1045,0,NaN
2019-11-01 00:15:05+00:00,view,837,NaN,triangle,54.06,1029,1919,0,NaN
2019-11-01 00:15:06+00:00,view,3849,electronics.clocks,garmin,2239.44,1451,2297,0,electronics
2019-11-01 00:15:07+00:00,view,896,computers.notebook,hp,949.81,20,1328,0,computers
2019-11-01 00:15:07+00:00,view,1467,NaN,rondell,43.73,1892,352,0,NaN
2019-11-01 00:15:08+00:00,view,2348,NaN,sokolov,147.62,1835,2342,0,NaN
2019-11-01 00:15:09+00:00,view,502,NaN,hp,186.27,737,450,0,NaN
2019-11-01 00:15:09+00:00,view,57,electronics.smartphone,honor,142.86,368,1451,0,electronics
2019-11-01 00:15:09+00:00,view,2636,construction.tools.pump,magnetta,105.09,1805,1529,0,construction
2019-11-01 00:15:09+00:00,view,3427,appliances.environment.water_heater,shivaki,86.49,1882,2284,0,appliances
2019-11-01 00:15:10+00:00,purchase,1808,electronics.video.tv,samsung,488.8,436,2296,1,electronics
2019-11-01 00:15:10+00:00,cart,297,electronics.smartphone,apple,1348.61,567,2295,0,electronics
2019-11-01 00:15:11+00:00,view,2111,NaN,bosch,7.16,1722,1284,0,NaN
2019-11-01 00:15:11+00:00,view,1322,NaN,NaN,257.15,285,1402,0,NaN
2019-11-01 00:15:12+00:00,view,1406,NaN,NaN,211.85,731,2115,0,NaN
2019-11-01 00:15:13+00:00,view,283,electronics.smartphone,vivo,308.86,1783,127,0,electronics
2019-11-01 00:15:14+00:00,view,297,electronics.smartphone,apple,1348.61,525,1679,0,electronics
2019-11-01 00:15:14+00:00,view,2265,NaN,gefest,257.38,699,624,0,NaN
2019-11-01 00:15:15+00:00,view,1930,electronics.clocks,casio,165.26,1893,1473,0,electronics
2019-11-01 00:15:16+00:00,view,2956,apparel.shoes,respect,82.63,63,344,0,apparel
2019-11-01 00:15:16+00:00,view,3047,NaN,NaN,23.4,1886,2431,0,NaN
2019-11-01 00:15:18+00:00,view,1474,NaN,rondell,77.19,917,586,0,NaN
2019-11-01 00:15:18+00:00,view,3534,NaN,pt-group,218.8,400,1821,0,NaN
2019-11-01 00:15:19+00:00,view,3731,electronics.audio.headphone,apple,160.57,1128,2129,0,electronics
2019-11-01 00:15:20+00:00,view,116,electronics.smartphone,apple,722.4,1098,2356,0,electronics
2019-11-01 00:15:20+00:00,view,3531,appliances.environment.vacuum,NaN,80.21,1765,1452,0,appliances
2019-11-01 00:15:20+00:00,view,53,electronics.smartphone,huawei,485.54,1408,1373,0,electronics
2019-11-01 00:15:20+00:00,view,2489,NaN,NaN,61.78,1577,592,0,NaN
2019-11-01 00:15:21+00:00,view,301,electronics.smartphone,apple,1003.63,158,345,0,electronics
2019-11-01 00:15:21+00:00,view,2117,NaN,NaN,94.16,1120,1712,0,NaN
2019-11-01 00:15:22+00:00,view,348,electronics.smartphone,samsung,1029.34,406,1737,0,electronics
2019-11-01 00:15:22+00:00,view,1602,computers.peripherals.monitor,samsung,128.68,552,1384,0,computers
2019-11-01 00:15:23+00:00,cart,302,electronics.smartphone,apple,949.47,1580,1232,0,electronics
2019-11-01 00:15:23+00:00,purchase,297,electronics.smartphone,apple,1348.61,567,2295,1,electronics
2019-11-01 00:15:23+00:00,view,3152,NaN,NaN,15.32,41,902,0,NaN
2019-11-01 00:15:23+00:00,view,1312,NaN,NaN,835.29,899,523,0,NaN
2019-11-01 00:15:24+00:00,view,1488,computers.peripherals.printer,hp,38.35,1352,2262,0,computers
2019-11-01 00:15:24+00:00,view,162,electronics.smartphone,samsung,717.39,1894,1454,0,electronics
2019-11-01 00:15:24+00:00,view,303,electronics.smartphone,apple,1013.86,226,2364,0,electronics
2019-11-01 00:15:24+00:00,view,444,NaN,matrol,132.56,90,1958,0,NaN
2019-11-01 00:15:25+00:00,view,1675,furniture.living_room.sofa,NaN,849.19,1553,269,0,furniture
2019-11-01 00:15:25+00:00,view,162,electronics.smartphone,samsung,717.39,1894,461,0,electronics
2019-11-01 00:15:25+00:00,view,3803,appliances.sewing_machine,janome,214.86,347,19,0,appliances
2019-11-01 00:15:26+00:00,view,211,electronics.smartphone,oppo,179.12,1762,1351,0,electronics
2019-11-01 00:15:26+00:00,view,739,NaN,michelin,72.72,786,961,0,NaN
2019-11-01 00:15:28+00:00,view,4099,computers.components.motherboard,gigabyte,68.49,88,2240,0,computers
2019-11-01 00:15:28+00:00,view,2905,apparel.shoes.keds,nexpero,82.63,957,870,0,apparel
2019-11-01 00:15:29+00:00,view,3919,NaN,babyliss,72.05,956,2316,0,NaN
2019-11-01 00:15:29+00:00,view,1925,NaN,sacvoyage,88.72,512,1882,0,NaN
2019-11-01 00:15:29+00:00,view,211,electronics.smartphone,oppo,179.12,1034,495,0,electronics
2019-11-01 00:15:29+00:00,view,2300,NaN,sulu,77.22,1067,105,0,NaN
2019-11-01 00:15:31+00:00,view,621,NaN,yokohama,140.29,258,2160,0,NaN
2019-11-01 00:15:31+00:00,view,679,NaN,nokian,62.78,1896,444,0,NaN
2019-11-01 00:15:31+00:00,view,91,electronics.smartphone,samsung,733.61,1556,588,0,electronics
2019-11-01 00:15:33+00:00,view,3411,NaN,NaN,56.6,1737,1288,0,NaN
2019-11-01 00:15:33+00:00,view,1431,NaN,magnetta,59.8,1805,1529,0,NaN
2019-11-01 00:15:33+00:00,view,3030,construction.tools.welding,huter,87.24,1043,976,0,construction
2019-11-01 00:15:34+00:00,view,210,electronics.smartphone,oppo,178.87,361,395,0,electronics
2019-11-01 00:15:36+00:00,view,4062,auto.accessories.alarm,starline,121.24,770,321,0,auto
2019-11-01 00:15:37+00:00,view,926,computers.notebook,asus,669.23,1713,503,0,computers
2019-11-01 00:15:38+00:00,view,3842,electronics.clocks,samsung,205.67,929,2406,0,electronics
2019-11-01 00:15:38+00:00,view,3712,electronics.audio.headphone,sony,59.18,1451,2297,0,electronics
2019-11-01 00:15:38+00:00,view,1816,electronics.video.tv,samsung,771.96,229,710,0,electronics
2019-11-01 00:15:39+00:00,view,2789,apparel.shoes.keds,strobbs,25.74,957,870,0,apparel
2019-11-01 00:15:39+00:00,view,359,electronics.smartphone,xiaomi,150.97,1872,672,0,electronics
2019-11-01 00:15:39+00:00,view,1831,electronics.video.tv,lg,298.31,389,2320,0,electronics
2019-11-01 00:15:39+00:00,view,1022,furniture.bedroom.bed,bts,175.01,91,951,0,furniture
2019-11-01 00:15:40+00:00,view,2706,accessories.wallet,petek,115.32,745,2170,0,accessories
2019-11-01 00:15:41+00:00,view,3170,NaN,redmond,92.61,1889,888,0,NaN
2019-11-01 00:15:41+00:00,view,1317,NaN,NaN,656.39,748,372,0,NaN
2019-11-01 00:15:42+00:00,view,2247,NaN,flama,163.71,699,624,0,NaN
2019-11-01 00:15:43+00:00,view,833,NaN,continental,89.58,836,261,0,NaN
2019-11-01 00:15:43+00:00,view,176,electronics.smartphone,xiaomi,203.09,1741,1013,0,electronics
2019-11-01 00:15:43+00:00,view,1575,furniture.kitchen.table,NaN,48.65,197,1297,0,furniture
2019-11-01 00:15:43+00:00,view,16,electronics.smartphone,apple,358.31,1098,2356,0,electronics
2019-11-01 00:15:44+00:00,view,382,electronics.smartphone,xiaomi,308.44,139,913,0,electronics
2019-11-01 00:15:44+00:00,view,2863,apparel.shoes,NaN,122.27,63,344,0,apparel
2019-11-01 00:15:45+00:00,view,1879,NaN,sv,308.89,1397,1408,0,NaN
2019-11-01 00:15:46+00:00,view,3241,appliances.kitchen.washer,samsung,306.05,797,1815,0,appliances
2019-11-01 00:15:46+00:00,cart,303,electronics.smartphone,apple,1013.86,232,1299,0,electronics
2019-11-01 00:15:48+00:00,view,798,NaN,cordiant,26.51,1302,2023,0,NaN
2019-11-01 00:15:49+00:00,view,11,electronics.smartphone,apple,458.28,1861,306,0,electronics
2019-11-01 00:15:49+00:00,view,162,electronics.smartphone,samsung,717.39,415,478,0,electronics
2019-11-01 00:15:49+00:00,view,1066,NaN,NaN,84.4,213,1855,0,NaN
2019-11-01 00:15:50+00:00,view,3382,appliances.environment.vacuum,samsung,205.9,395,723,0,appliances
2019-11-01 00:15:50+00:00,view,826,NaN,roingto,215.19,1429,1193,0,NaN
2019-11-01 00:15:51+00:00,view,1305,NaN,NaN,215.42,1813,2399,0,NaN
2019-11-01 00:15:51+00:00,view,3750,electronics.audio.headphone,xiaomi,23.05,1128,2129,0,electronics
2019-11-01 00:15:51+00:00,view,2941,apparel.shoes.keds,fassen,44.79,1204,1865,0,apparel
2019-11-01 00:15:52+00:00,view,791,NaN,triangle,59.2,258,2160,0,NaN
2019-11-01 00:15:53+00:00,view,3794,appliances.sewing_machine,janome,313.67,347,19,0,appliances
2019-11-01 00:15:53+00:00,view,1773,electronics.video.tv,haier,395.81,112,1998,0,electronics
2019-11-01 00:15:53+00:00,view,1350,NaN,varta,87.18,1294,1020,0,NaN
2019-11-01 00:15:53+00:00,view,1326,NaN,NaN,499.11,285,1402,0,NaN
2019-11-01 00:15:54+00:00,view,360,electronics.smartphone,oppo,256.74,1762,1351,0,electronics
2019-11-01 00:15:55+00:00,view,2321,NaN,NaN,107.08,860,1298,0,NaN
2019-11-01 00:15:56+00:00,view,3942,NaN,perilla,38.59,366,309,0,NaN
2019-11-01 00:15:56+00:00,view,375,electronics.smartphone,oppo,463.28,1034,495,0,electronics
2019-11-01 00:15:57+00:00,view,206,electronics.smartphone,samsung,172.23,262,618,0,electronics
2019-11-01 00:15:58+00:00,view,3783,NaN,NaN,151.87,1371,1774,0,NaN
2019-11-01 00:15:58+00:00,view,216,electronics.smartphone,samsung,128.42,320,1596,0,electronics
2019-11-01 00:15:58+00:00,view,2500,NaN,lucente,94.73,1424,522,0,NaN
2019-11-01 00:15:59+00:00,view,1248,computers.desktop,pulser,1163.45,1182,2164,0,computers
2019-11-01 00:16:00+00:00,view,3608,appliances.kitchen.coffee_machine,smeg,2403.41,956,2316,0,appliances
2019-11-01 00:16:00+00:00,view,3538,NaN,broomer,414.43,400,1821,0,NaN
2019-11-01 00:16:00+00:00,view,3324,appliances.environment.vacuum,bosch,257.38,1420,398,0,appliances
2019-11-01 00:16:01+00:00,view,3113,NaN,NaN,23.94,41,902,0,NaN
2019-11-01 00:16:01+00:00,view,46,electronics.smartphone,samsung,411.59,1082,1348,0,electronics
2019-11-01 00:16:02+00:00,view,455,NaN,NaN,25.74,1875,179,0,NaN
2019-11-01 00:16:02+00:00,view,3566,NaN,zubr,14.41,1539,2285,0,NaN
2019-11-01 00:16:02+00:00,view,1335,NaN,imperial,936.96,1121,1368,0,NaN
2019-11-01 00:16:03+00:00,view,206,electronics.smartphone,samsung,172.23,1897,601,0,electronics
2019-11-01 00:16:03+00:00,view,347,electronics.smartphone,samsung,1029.34,1755,2158,0,electronics
2019-11-01 00:16:04+00:00,view,2648,NaN,NaN,58.69,1256,1276,0,NaN
2019-11-01 00:16:05+00:00,view,735,NaN,tigar,66.93,1631,806,0,NaN
2019-11-01 00:16:06+00:00,view,3842,electronics.clocks,samsung,205.67,415,478,0,electronics
2019-11-01 00:16:06+00:00,view,2655,appliances.kitchen.refrigerators,atlant,282.88,1099,863,0,appliances
2019-11-01 00:16:07+00:00,view,371,electronics.smartphone,honor,283.12,368,1451,0,electronics
2019-11-01 00:16:08+00:00,view,3941,NaN,perilla,33.44,366,309,0,NaN
2019-11-01 00:16:08+00:00,view,755,NaN,pirelli,54.83,824,2188,0,NaN
2019-11-01 00:16:09+00:00,view,331,electronics.smartphone,xiaomi,306.31,139,913,0,electronics
2019-11-01 00:16:10+00:00,view,1585,furniture.kitchen.table,NaN,255.61,753,1748,0,furniture
2019-11-01 00:16:11+00:00,view,3725,electronics.audio.headphone,xiaomi,51.46,1128,2129,0,electronics
2019-11-01 00:16:11+00:00,view,1569,furniture.kitchen.table,NaN,153.16,1710,1307,0,furniture
2019-11-01 00:16:13+00:00,view,384,electronics.smartphone,xiaomi,142.84,420,1421,0,electronics
2019-11-01 00:16:13+00:00,view,225,electronics.smartphone,samsung,362.29,361,395,0,electronics
2019-11-01 00:16:14+00:00,view,2694,accessories.wallet,petek,49.42,745,2170,0,accessories
2019-11-01 00:16:14+00:00,view,2689,NaN,royal,45.17,1694,1260,0,NaN
2019-11-01 00:16:15+00:00,view,3212,NaN,bosch,290.1,956,2316,0,NaN
2019-11-01 00:16:16+00:00,view,1051,furniture.bedroom.bed,NaN,261.01,1142,1187,0,furniture
2019-11-01 00:16:16+00:00,view,415,NaN,welly,5.77,1899,262,0,NaN
2019-11-01 00:16:17+00:00,view,2287,NaN,arg,283.12,699,624,0,NaN
2019-11-01 00:16:17+00:00,view,3827,electronics.clocks,apple,430.74,1900,1228,0,electronics
2019-11-01 00:16:17+00:00,view,1822,electronics.video.tv,sony,848.13,662,1663,0,electronics
2019-11-01 00:16:18+00:00,view,334,electronics.smartphone,xiaomi,211.92,1783,127,0,electronics
2019-11-01 00:16:20+00:00,view,1491,computers.peripherals.printer,hp,102.71,1352,2262,0,computers
2019-11-01 00:16:20+00:00,view,2331,NaN,NaN,242.22,913,1004,0,NaN
2019-11-01 00:16:21+00:00,view,1467,NaN,rondell,43.73,1901,1072,0,NaN
2019-11-01 00:16:22+00:00,view,3107,appliances.kitchen.meat_grinder,moulinex,141.55,609,1645,0,appliances
2019-11-01 00:16:22+00:00,view,1165,furniture.living_room.cabinet,NaN,189.17,998,675,0,furniture
2019-11-01 00:16:24+00:00,view,1256,computers.desktop,pulser,1039.9,1182,2164,0,computers
2019-11-01 00:16:24+00:00,view,3530,appliances.environment.vacuum,NaN,36.22,1765,1452,0,appliances
2019-11-01 00:16:25+00:00,view,1904,NaN,bosch,513.51,1069,304,0,NaN
2019-11-01 00:16:25+00:00,view,814,NaN,bfgoodrich,348.14,92,1571,0,NaN
2019-11-01 00:16:26+00:00,view,1429,NaN,huter,67.16,1043,976,0,NaN
2019-11-01 00:16:26+00:00,view,3037,construction.tools.welding,magnetta,254.78,1805,1529,0,construction
2019-11-01 00:16:26+00:00,view,2564,appliances.kitchen.refrigerators,samsung,630.44,1662,2094,0,appliances
2019-11-01 00:16:27+00:00,view,269,electronics.smartphone,samsung,503.09,453,149,0,electronics
2019-11-01 00:16:27+00:00,view,263,electronics.smartphone,huawei,230.93,1897,601,0,electronics
2019-11-01 00:16:27+00:00,view,384,electronics.smartphone,xiaomi,142.84,1659,1707,0,electronics
2019-11-01 00:16:27+00:00,view,660,NaN,cordiant,42.99,1503,709,0,NaN
2019-11-01 00:16:27+00:00,view,2744,apparel.shoes,respect,51.22,1529,1300,0,apparel
2019-11-01 00:16:27+00:00,view,2448,NaN,sokolov,97.34,1577,592,0,NaN
2019-11-01 00:16:28+00:00,view,785,NaN,dunlop,50.19,824,2188,0,NaN
2019-11-01 00:16:29+00:00,view,1385,NaN,sv,231.41,1397,1408,0,NaN
2019-11-01 00:16:29+00:00,view,433,NaN,NaN,603.26,90,1958,0,NaN
2019-11-01 00:16:30+00:00,view,2836,apparel.shoes.keds,NaN,62.81,957,870,0,apparel
2019-11-01 00:16:31+00:00,view,216,electronics.smartphone,samsung,128.42,361,395,0,electronics
2019-11-01 00:16:31+00:00,view,1557,furniture.kitchen.table,bts,45.02,197,1297,0,furniture
2019-11-01 00:16:31+00:00,view,4234,electronics.telephone,maxvi,7.7,800,2418,0,electronics
2019-11-01 00:16:32+00:00,view,1249,computers.desktop,pulser,1698.86,1182,2164,0,computers
2019-11-01 00:16:32+00:00,view,3560,NaN,NaN,185.33,444,239,0,NaN
2019-11-01 00:16:33+00:00,view,827,NaN,triangle,65.64,1890,901,0,NaN
2019-11-01 00:16:33+00:00,view,638,NaN,matador,43.24,1302,2023,0,NaN
2019-11-01 00:16:34+00:00,view,1092,furniture.bedroom.bed,NaN,33.46,899,523,0,furniture
2019-11-01 00:16:36+00:00,view,923,computers.notebook,acer,682.09,1501,1380,0,computers
2019-11-01 00:16:36+00:00,view,1275,NaN,sv,874.93,1419,1788,0,NaN
2019-11-01 00:16:37+00:00,view,2685,NaN,karat,81.86,1694,1260,0,NaN
2019-11-01 00:16:37+00:00,view,2072,NaN,force,244.28,323,1738,0,NaN
2019-11-01 00:16:37+00:00,view,803,NaN,roadstone,60.23,1631,806,0,NaN
2019-11-01 00:16:38+00:00,view,293,electronics.smartphone,xiaomi,431.4,1679,1149,0,electronics
2019-11-01 00:16:39+00:00,view,1294,NaN,NaN,849.19,285,1402,0,NaN
2019-11-01 00:16:40+00:00,view,1947,electronics.clocks,NaN,26.77,913,1004,0,electronics
2019-11-01 00:16:40+00:00,view,415,NaN,welly,5.77,1805,1604,0,NaN
2019-11-01 00:16:41+00:00,view,3933,NaN,perilla,46.31,366,309,0,NaN
2019-11-01 00:16:42+00:00,view,236,electronics.smartphone,oppo,501.69,1034,495,0,electronics
2019-11-01 00:16:43+00:00,view,415,NaN,welly,5.77,1902,2032,0,NaN
2019-11-01 00:16:43+00:00,view,1322,NaN,NaN,257.15,967,2209,0,NaN
2019-11-01 00:16:43+00:00,view,3897,NaN,tomfarr,102.71,1031,2022,0,NaN
2019-11-01 00:16:44+00:00,view,462,NaN,NaN,12.87,1875,179,0,NaN
2019-11-01 00:16:44+00:00,view,2363,NaN,lucente,351.1,1229,922,0,NaN
2019-11-01 00:16:45+00:00,view,1252,computers.desktop,pulser,1431.16,1182,2164,0,computers
2019-11-01 00:16:45+00:00,view,2235,NaN,gefest,353.62,699,624,0,NaN
2019-11-01 00:16:46+00:00,view,2491,NaN,NaN,102.96,1577,592,0,NaN
2019-11-01 00:16:46+00:00,view,1194,furniture.living_room.cabinet,NaN,174.78,1821,410,0,furniture
2019-11-01 00:16:46+00:00,view,314,electronics.smartphone,apple,1337.23,525,696,0,electronics
2019-11-01 00:16:47+00:00,view,1306,NaN,NaN,1541.35,899,523,0,NaN
2019-11-01 00:16:47+00:00,view,168,electronics.smartphone,huawei,151.99,1741,1013,0,electronics
2019-11-01 00:16:47+00:00,view,2079,NaN,stels,75.94,1532,877,0,NaN
2019-11-01 00:16:48+00:00,view,586,construction.tools.drill,bosch,122.14,686,2341,0,construction
2019-11-01 00:16:49+00:00,view,3036,construction.tools.welding,wert,88.33,968,2087,0,construction
2019-11-01 00:16:49+00:00,view,4001,auto.accessories.player,NaN,51.48,1230,1199,0,auto
2019-11-01 00:16:50+00:00,view,656,NaN,bridgestone,59.46,824,2188,0,NaN
2019-11-01 00:16:50+00:00,view,912,computers.notebook,hp,793.1,69,1279,0,computers
2019-11-01 00:16:51+00:00,view,1318,NaN,NaN,275.17,998,675,0,NaN
2019-11-01 00:16:51+00:00,view,1578,furniture.kitchen.table,domini,283.15,1867,1326,0,furniture
2019-11-01 00:16:52+00:00,view,2736,apparel.shoes.keds,asics,51.48,1550,195,0,apparel
2019-11-01 00:16:53+00:00,view,1467,NaN,rondell,43.73,1903,2230,0,NaN
2019-11-01 00:16:55+00:00,view,3577,NaN,polaris,36.01,267,1098,0,NaN
2019-11-01 00:16:56+00:00,view,3537,NaN,thule,1101.7,400,1821,0,NaN
2019-11-01 00:16:56+00:00,view,1,electronics.smartphone,samsung,370.64,1082,1348,0,electronics
2019-11-01 00:16:57+00:00,view,329,electronics.smartphone,xiaomi,321.76,139,913,0,electronics
2019-11-01 00:16:57+00:00,view,297,electronics.smartphone,apple,1348.61,1134,1716,0,electronics
2019-11-01 00:16:58+00:00,view,665,NaN,matador,69.75,1631,806,0,NaN
2019-11-01 00:16:58+00:00,view,1253,computers.desktop,pulser,1284.43,1182,2164,0,computers
2019-11-01 00:16:58+00:00,view,3927,NaN,rowenta,83.63,842,1263,0,NaN
2019-11-01 00:16:58+00:00,view,2686,NaN,karat,81.86,1694,1260,0,NaN
2019-11-01 00:16:59+00:00,view,3716,electronics.audio.headphone,harper,25.71,1128,2129,0,electronics
2019-11-01 00:17:00+00:00,view,185,electronics.smartphone,samsung,242.63,1266,1746,0,electronics
2019-11-01 00:17:00+00:00,view,27,electronics.smartphone,apple,591.25,1861,306,0,electronics
2019-11-01 00:17:01+00:00,view,3260,appliances.kitchen.washer,lg,367.81,1489,1971,0,appliances
2019-11-01 00:17:02+00:00,view,2557,appliances.kitchen.refrigerators,indesit,319.65,1010,1611,0,appliances
2019-11-01 00:17:02+00:00,view,3143,NaN,NaN,19.69,41,902,0,NaN
2019-11-01 00:17:02+00:00,view,1004,furniture.bedroom.bed,NaN,190.46,1397,1408,0,furniture
2019-11-01 00:17:02+00:00,view,410,NaN,bruder,63.35,1175,1310,0,NaN
2019-11-01 00:17:03+00:00,view,3162,accessories.bag,prologic,15.05,22,734,0,accessories
2019-11-01 00:17:04+00:00,view,1284,NaN,NaN,723.21,131,1045,0,NaN
2019-11-01 00:17:04+00:00,view,3160,NaN,NaN,138.97,1551,2213,0,NaN
2019-11-01 00:17:04+00:00,view,3799,appliances.sewing_machine,janome,221.5,347,19,0,appliances
2019-11-01 00:17:05+00:00,view,1808,electronics.video.tv,samsung,488.8,726,851,0,electronics
2019-11-01 00:17:05+00:00,view,1275,NaN,sv,874.93,1805,2310,0,NaN
2019-11-01 00:17:05+00:00,view,185,electronics.smartphone,samsung,242.63,1307,582,0,electronics
2019-11-01 00:17:06+00:00,view,153,electronics.smartphone,huawei,164.95,420,1421,0,electronics
2019-11-01 00:17:07+00:00,view,2118,NaN,bosch,4.76,1722,1284,0,NaN
2019-11-01 00:17:08+00:00,view,2415,NaN,NaN,208.24,1256,1276,0,NaN
2019-11-01 00:17:08+00:00,view,344,electronics.smartphone,samsung,900.64,1755,2158,0,electronics
2019-11-01 00:17:08+00:00,view,669,NaN,cordiant,41.19,1302,2023,0,NaN
2019-11-01 00:17:09+00:00,view,781,NaN,habilead,61.78,258,2160,0,NaN
2019-11-01 00:17:09+00:00,view,3937,NaN,perilla,41.16,366,309,0,NaN
2019-11-01 00:17:09+00:00,view,4245,kids.toys,disney,10.35,1904,1391,0,kids
2019-11-01 00:17:09+00:00,view,1781,electronics.video.tv,yasin,374.36,112,1998,0,electronics
2019-11-01 00:17:09+00:00,view,2042,NaN,canon,1106.82,502,1427,0,NaN
2019-11-01 00:17:09+00:00,view,61,electronics.smartphone,xiaomi,169.63,500,1081,0,electronics
2019-11-01 00:17:10+00:00,view,116,electronics.smartphone,apple,722.4,85,1320,0,electronics
2019-11-01 00:17:11+00:00,view,940,computers.notebook,acer,283.09,1713,503,0,computers
2019-11-01 00:17:12+00:00,view,2984,appliances.kitchen.microwave,midea,167.11,180,725,0,appliances
2019-11-01 00:17:13+00:00,view,1489,computers.peripherals.printer,hp,215.95,1352,2262,0,computers
2019-11-01 00:17:13+00:00,view,27,electronics.smartphone,apple,591.25,892,2070,0,electronics
2019-11-01 00:17:14+00:00,view,443,NaN,NaN,361.4,90,1958,0,NaN
2019-11-01 00:17:15+00:00,view,1832,electronics.video.tv,lg,1923.45,229,710,0,electronics
2019-11-01 00:17:16+00:00,view,1607,computers.peripherals.monitor,lg,128.43,552,1384,0,computers
2019-11-01 00:17:16+00:00,view,3752,apparel.dress,NaN,97.81,514,542,0,apparel
2019-11-01 00:17:19+00:00,view,950,computers.notebook,asus,540.53,424,1241,0,computers
2019-11-01 00:17:19+00:00,view,2972,apparel.shoes.keds,respect,48.39,957,870,0,apparel
2019-11-01 00:17:20+00:00,view,200,electronics.smartphone,xiaomi,167.29,500,1081,0,electronics
2019-11-01 00:17:20+00:00,view,2637,construction.tools.pump,huter,91.35,1043,976,0,construction
2019-11-01 00:17:20+00:00,view,3882,NaN,tomfarr,144.15,157,969,0,NaN
2019-11-01 00:17:20+00:00,view,113,electronics.smartphone,apple,743.04,158,345,0,electronics
2019-11-01 00:17:21+00:00,view,3851,NaN,xiaomi,29.58,320,1596,0,NaN
2019-11-01 00:17:21+00:00,view,1318,NaN,NaN,275.17,285,1402,0,NaN
2019-11-01 00:17:22+00:00,view,1416,NaN,NaN,77.97,385,833,0,NaN
2019-11-01 00:17:23+00:00,view,16,electronics.smartphone,apple,358.31,1906,2208,0,electronics
